5153,MDBH,BRX,Barahona,Maria Montez,18.25166667,-71.12194444,10,,-10,America/Santo_Domingo,1
5157,MDCR,,Pedernales,Cabo Rojo,17.92888889,-71.64444444,262,,-10,America/Santo_Domingo,1
5158,MDCZ,,Constanza,,18.9075,-70.72194444,3952,,-11,America/Santo_Domingo,1
5159,MDDJ,,Dajabon,,19.56361111,-71.68083333,66,,-10,America/Santo_Domingo,1
5161,MDER,,La Vega,El Ranchito,19.18436667,-70.36646667,239,,-11,America/Santo_Domingo,1
5162,MDES,,Valverde Mao,Penuela,19.58405,-70.95876667,328,,-11,America/Santo_Domingo,1
5166,MDHN,,Barahona,Juancho Enriquillo,17.87273333,-71.26765,115,,-10,America/Santo_Domingo,1
5169,MDJI,,Jimani,,18.49285,-71.87,75,,-10,America/Santo_Domingo,1
5173,MDLL,,San Pedro De Macoris,Los Llanos De Sabanatosa,18.59638333,-69.52541667,262,,-11,America/Santo_Domingo,1
5174,MDLM,,San Cristobal,Los Montones,18.52123333,-70.09913333,305,,-11,America/Santo_Domingo,1
5175,MDLR,LRM,La Romana,Casa De Campo,18.4525,-68.91138889,240,,-11,America/Santo_Domingo,1
5177,MDMA,,La Romana,Magdalena Cuya,18.50193333,-68.7991,325,,-12,America/Santo_Domingo,1
5179,MDMC,,Montecristi,El Montecristi,19.86527778,-71.64527778,115,,-10,America/Santo_Domingo,1
5180,MDPC,PUJ,Punta Cana,,18.56736667,-68.36343056,40,,-12,America/Santo_Domingo,1
5181,MDPM,,Montecristi,Piloto,19.59775,-71.20583333,131,,-10,America/Santo_Domingo,1
5182,MDPO,,Samana,El Portillo,19.31666667,-69.5,30,,-11,America/Santo_Domingo,1
5183,MDPP,POP,Puerto Plata,Gregorio Luperon,19.75777778,-70.57,17,,-11,America/Santo_Domingo,1
5187,MDSD,SDQ,Santo Domingo,Jose Francisco Pena Gomez,18.42972222,-69.66888889,56,127.65,-11,America/Santo_Domingo,1
5188,MDSI,,Santo Domingo Este,San Isidro,18.50388889,-69.76166667,105,,-11,America/Santo_Domingo,1
5192,MDST,STI,Santiago,Cibao,19.40611111,-70.60472222,568,,-11,America/Santo_Domingo,1
5196,MDWO,,Montecristi,Walterio,19.75786667,-71.62348333,33,,-10,America/Santo_Domingo,1
5197,MGBN,,Bananera,,15.473528,-88.837222,130,,1,America/Guatemala,1
5198,MGCB,CBV,Coban,,15.468958,-90.406742,4339,,2,America/Guatemala,1
5203,MGGT,GUA,Guatemala City,La Aurora,14.58166667,-90.52666667,4951,126.5,2,America/Guatemala,1
5208,MGPB,PBR,Puerto Barrios,,15.730878,-88.583767,33,,1,America/Guatemala,1
5211,MGQZ,AAZ,Quezaltenango,,14.8656,-91.502,7779,,2,America/Guatemala,1
5212,MGRT,,Retalhuleu,,14.521017,-91.697256,656,,3,America/Guatemala,1
5213,MGSJ,,San Jose,,13.936192,-90.835833,29,,2,America/Guatemala,1
5222,MHLC,LCE,La Ceiba,Goloson,15.74278794,-86.85226814,39,,0,America/Tegucigalpa,1
5224,MHLM,SAP,San Pedro Sula,Ramon Villeda Morales,15.45263889,-87.92355556,89,,0,America/Tegucigalpa,1
5226,MHNJ,GJA,Guanaja,,16.445367,-85.906611,49,,-1,America/Tegucigalpa,1
5231,MHPL,PEU,Puerto Lenpira,,15.2622,-83.7812,25,,-2,America/Tegucigalpa,1
5233,MHRO,RTB,Roatan,Juan Manuel Galvez,16.31728727,-86.5222827,39,,-1,America/Tegucigalpa,1
5237,MHTE,TEA,Tela,,15.775864,-87.475847,7,,0,America/Tegucigalpa,1
5238,MHTG,TGU,Tegucigalpa,Toncontin,14.06166667,-87.21694444,3297,112.3,0,America/Tegucigalpa,1
5239,MHTJ,,Trujillo,,15.926847,-85.93825,3,,-1,America/Tegucigalpa,1
5240,MHUT,UII,Utila,,16.112307,-86.882984,10,,0,America/Tegucigalpa,1
5241,MKBS,OCJ,Boscobel,Ian Fleming,18.40424722,-76.96901667,90,,-7,America/Jamaica,1
5242,MKJP,KIN,Kingston,Norman Manley,17.935,-76.78833333,10,127.7,-7,America/Jamaica,1
5243,MKJS,MBJ,Montego Bay,Sangster International,18.50333333,-77.91333333,7,127.9,-6,America/Jamaica,1
5244,MKKJ,POT,Port Antonio,Ken Jones,18.19880556,-76.53452778,20,,-7,America/Jamaica,1
5245,MKNG,,Negril,,18.34,-78.335556,9,,-6,America/Jamaica,1
5246,MKTP,KTP,Kingston,Tinson Pen,17.98855833,-76.82376111,16,,-7,America/Jamaica,1
5247,MMAA,ACA,Acapulco,General Juan N Alvarez International,16.757061,-99.753953,16,,6,America/Mexico_City,1
5248,MMAN,NTR,Monterrey,Del Norte International,25.865572,-100.237239,1476,,6,America/Monterrey,1
5249,MMAS,AGU,Aguascalientes,Jesus Teran International,21.705558,-102.317858,6112,,7,America/Mexico_City,1
5250,MMBT,HUX,Huatulco,Bahias De Huatulco International,15.775317,-96.262572,464,,4,America/Mexico_City,1
5252,MMCB,CVJ,Cuernavaca,General Mariano Matamoros,18.834764,-99.2613,4277,,5,America/Mexico_City,1
5254,MMCE,CME,Ciudad Del Carmen,International,18.653739,-91.799017,10,,2,America/Merida,1
5255,MMCG,,Nuevo Casas Grandes,,30.397439,-107.874969,4850,,9,America/Chihuahua,1
5256,MMCH,,Chilpancingo,,17.573767,-99.514339,4199,,6,America/Mexico_City,1
5257,MMCL,CUL,Culiacan,International,24.764547,-107.474717,108,,8,America/Mazatlan,1
5258,MMCM,CTM,Chetumal,International,18.504667,-88.326847,39,,0,America/Cancun,1
5259,MMCN,CEN,Ciudad Obregon,International,27.392639,-109.833111,205,,9,America/Hermosillo,1
5260,MMCP,CPE,Campeche,Ingeniero Alberto Acuna Ongay International,19.816794,-90.500314,34,,1,America/Merida,1
5261,MMCS,CJS,Ciudad Juarez,Abraham Gonzalez International,31.636133,-106.428667,3904,,9,America/Ojinaga,1
5262,MMCU,CUU,Chihuahua,General R Fierro Villalobos International,28.702875,-105.964567,4462,,8,America/Chihuahua,1
5263,MMCV,CVM,Ciudad Victoria,General Pedro Jose Mendez International,23.703336,-98.956486,761,,5,America/Monterrey,1
5264,MMCY,CYW,Celaya,Captain Rogelio Castillo National,20.545994,-100.88655,5709,,6,America/Mexico_City,1
5265,MMCZ,CZM,Cozumel,International,20.522403,-86.925644,15,,-1,America/Cancun,1
5267,MMDO,DGO,Durango,International,24.124194,-104.528014,6104,,7,America/Monterrey,1
5268,MMEP,TPQ,Tepic,,21.419453,-104.842581,3020,,7,America/Mazatlan,1
5269,MMES,ESE,Ensenada,,31.795281,-116.602772,66,,12,America/Tijuana,1
5270,MMGL,GDL,Guadalajara,Don Miguel Hidalgo Y Costilla International,20.5218,-103.311167,5016,127.9,7,America/Mexico_City,1
5271,MMGM,GYM,Guaymas,General Jose Maria Yanez International,27.968983,-110.925169,59,,10,America/Hermosillo,1
5272,MMHC,TCN,Tehuacan,,18.497189,-97.419942,5509,,5,America/Mexico_City,1
5273,MMHO,HMO,Hermosillo,General Ignacio P Garcia International,29.095858,-111.047858,627,,10,America/Hermosillo,1
5274,MMIA,CLQ,Colima,,19.277011,-103.577397,2467,,7,America/Mexico_City,1
5275,MMIM,ISJ,Isla Mujeres,,21.245033,-86.739967,7,,-1,America/Cancun,1
5276,MMIO,SLW,Saltillo,Plan De Guadalupe International,25.549497,-100.928669,4778,,6,America/Monterrey,1
5277,MMIT,,Ixtepec,,16.449336,-95.093697,164,,4,America/Mexico_City,1
5278,MMJA,JAL,Xalapa,El Lencero,19.475083,-96.797506,3127,,4,America/Mexico_City,1
5279,MMLC,LZC,Lazaro Cardenas,,18.001731,-102.220525,39,,7,America/Mexico_City,1
5280,MMLM,LMM,Los Mochis,Valle Del Fuerte International,25.685194,-109.080806,16,,9,America/Mazatlan,1
5281,MMLO,BJX,Del Bajio,Guanajuato International,20.993464,-101.480847,5956,,6,America/Mexico_City,1
5282,MMLP,LAP,La Paz,General Manuel Marquez De Leon International,24.072694,-110.362475,69,,9,America/Mazatlan,1
5283,MMLT,LTO,Loreto,International,25.989194,-111.348361,34,,10,America/Hermosillo,1
5284,MMMA,MAM,Matamoros,General Servando Canales International,25.769894,-97.525311,25,,5,America/Matamoros,1
5285,MMMD,MID,Merida,Manuel Crescencio Rejon Int,20.936981,-89.657672,38,,1,America/Merida,1
5286,MMML,MXL,Mexicali,General Rodolfo Sanchez Taboada International,32.630634,-115.241637,74,,12,America/Tijuana,1
5287,MMMM,MLM,Morelia,General Francisco J Mujica International,19.849944,-101.0255,6033,,6,America/Mexico_City,1
5288,MMMT,MTT,Minatitlan,,18.103419,-94.580681,36,,4,America/Mexico_City,1
5289,MMMV,LOV,Monclova,International,26.955733,-101.470136,1864,,6,America/Monterrey,1
5290,MMMX,MEX,Mexico City,Benito Juarez International,19.436303,-99.072097,7316,127.65,5,America/Mexico_City,1
5291,MMMY,MTY,Monterrey,General Mariano Escobedo International,25.778489,-100.106878,1278,,6,America/Monterrey,1
5292,MMMZ,MZT,Mazatlan,General Rafael Buelna International,23.161356,-106.266072,38,,8,America/Mazatlan,1
5293,MMNG,NOG,Nogales,International,31.226083,-110.975831,3990,,10,America/Hermosillo,1
5294,MMNL,NLD,Nuevo Laredo,Quetzalcoatl International,27.443918,-99.57046,484,,6,America/Matamoros,1
5296,MMOX,OAX,Oaxaca,Xoxocotlan International,16.999906,-96.726639,4989,,5,America/Mexico_City,1
5297,MMPA,PAZ,Poza Rico,Tajin,20.602671,-97.460839,497,,5,America/Mexico_City,1
5298,MMPB,PBC,Puebla,Hermanos Serdan International,19.158144,-98.371447,7361,,5,America/Mexico_City,1
5299,MMPC,PCA,Pachuca,Ingeniero Juan Guillermo Villasana,20.0772,-98.782814,7600,,5,America/Mexico_City,1
5300,MMPE,PPE,Puerto Penasco,,31.351878,-113.525728,30,,11,America/Hermosillo,1
5301,MMPG,PDS,Piedras Negras,International,28.627394,-100.535211,901,,6,America/Matamoros,1
5302,MMPN,UPN,Uruapan,General Ignacio Lopez Rayon,19.396692,-102.039056,5258,,6,America/Mexico_City,1
5303,MMPR,PVR,Puerto Vallarta,Gustavo Diaz Ordaz International,20.680083,-105.254167,23,,8,America/Mexico_City,1
5304,MMPS,PXM,Puerto Escondido,International,15.876861,-97.089117,294,,5,America/Mexico_City,1
5305,MMQT,QRO,Queretaro,Intercontinental,20.617289,-100.185658,6296,,6,America/Mexico_City,1
5306,MMRX,REX,Reynosa,General Lucio Blanco International,26.008908,-98.228513,139,,5,America/Matamoros,1
5307,MMSD,SJD,San Jose Del Cabo,Los Cabos International,23.15185,-109.721044,374,,9,America/Mazatlan,1
5308,MMSF,,San Felipe,International,30.930222,-114.808639,148,,11,America/Tijuana,1
5310,MMSP,SLP,San Luis Potosi,Ponciano Arriaga International,22.254303,-100.930806,6035,,6,America/Mexico_City,1
5311,MMTA,TXA,Tlaxcala,,19.537964,-98.173467,8229,,5,America/Mexico_City,1
5312,MMTB,,Tuxtla Gutierrez,Teran,16.739919,-93.173297,1909,,3,America/Mexico_City,1
5313,MMTC,TRC,Torreon,International,25.568278,-103.410583,3688,,7,America/Monterrey,1
5314,MMTG,TGZ,Tuxtla Gutierrez,Angel Albino Corzo,16.561822,-93.026081,1491,,3,America/Mexico_City,1
5315,MMTJ,TIJ,Tijuana,General Abelardo L Rodriguez International,32.541064,-116.970158,489,,12,America/Tijuana,1
5316,MMTM,TAM,Tampico,General Francisco Javier Mina International,22.29645,-97.865931,80,,5,America/Monterrey,1
5317,MMTN,TSL,Tamuin,,22.038292,-98.806503,164,,5,America/Mexico_City,1
5318,MMTO,TLC,Toluca,Adolfo Lopez Mateos International,19.337072,-99.566008,8466,,6,America/Mexico_City,1
5319,MMTP,TAP,Tapachula,International,14.794339,-92.370025,97,,3,America/Mexico_City,1
5322,MMUN,CUN,Cancun,International,21.042778,-86.873333,22,127.7,-1,America/Cancun,1
5323,MMVA,VSA,Villahermosa,C P A Carlos Rovirosa International,17.997,-92.817361,46,,3,America/Mexico_City,1
5324,MMVR,VER,Vera Cruz,General Heriberto Jara International,19.145931,-96.187267,90,,4,America/Mexico_City,1
5325,MMZC,ZCL,Zacatecas,General Leobardo C Ruiz International,22.897112,-102.68689,7141,,7,America/Mexico_City,1
5326,MMZH,ZIH,Zihuatanejo,Ixtapa Zihuatanejo International,17.601569,-101.460536,26,,6,America/Mexico_City,1
5327,MMZM,ZMM,Zamora,,20.045036,-102.275955,5141,,7,America/Mexico_City,1
5328,MMZO,ZLO,Manzanillo,Playa De Oro International,19.144778,-104.558631,30,,7,America/Mexico_City,1
5329,MMZP,,Zapopan,,20.755833,-103.465278,5333,,7,America/Mexico_City,1
5330,MNBL,BEF,Bluefields,,11.990961,-83.774086,41,,-1,America/Managua,1
5331,MNBR,,Los Brasiles,,12.190044,-86.353872,262,,0,America/Managua,1
5335,MNLN,,Leon,,12.428028,-86.902361,328,,0,America/Managua,1
5336,MNMG,MGA,Managua,Augusto Cesar Sandino,12.14174223,-86.16976979,194,,0,America/Managua,1
5337,MNPC,PUZ,Puerto Cabezas,,14.047194,-83.386722,69,,-2,America/Managua,1
5340,MPBO,BOC,Bocas Del Toro,International,9.340853,-82.250842,10,,-2,America/Panama,1
5342,MPCH,CHX,Changuinola,Manuel Nino International,9.458636,-82.516806,19,,-2,America/Panama,1
5343,MPDA,DAV,David,Enrique Malek International,8.391003,-82.434992,89,,-2,America/Panama,1
5345,MPJE,JQE,Jaque,,7.51778,-78.1572,29,,-4,America/Panama,1
5346,MPLP,PLP,La Palma,Captain Ramon Xatruch,8.40667,-78.1417,30,,-4,America/Panama,1
5347,MPMG,PAC,Panama,Marcos A. Gelabert International,8.973339,-79.555583,31,,-3,America/Panama,1
5350,MPSA,,Santiago,Ruben Cantu,8.085597,-80.945253,272,,-2,America/Panama,1
5351,MPTO,PTY,Panama City,Tocumen International,9.071364,-79.383453,135,,-4,America/Panama,1
5359,MRBA,,Buenos Aires,,9.163606,-83.329872,1214,,-1,America/Costa_Rica,1
5361,MRBC,BCL,Pococi,Barra Del Colorado,10.768736,-83.585614,3,,-1,America/Costa_Rica,1
5368,MRCC,OTR,Coto 47,,8.601556,-82.968614,26,,-1,America/Costa_Rica,1
5371,MRCH,,Chacarita,,9.981408,-84.772736,7,,0,America/Costa_Rica,1
5374,MRCV,TNO,Nicoya,Cabo Velas,10.3557,-85.852892,33,,0,America/Costa_Rica,1
5380,MREC,,El Carmen De Siquirres,,10.202033,-83.472167,56,,-1,America/Costa_Rica,1
5384,MRFI,,Finca 10,Nuevo Palmar Sur,8.916347,-83.507267,49,,-1,America/Costa_Rica,1
5389,MRGF,GLF,Golfito,,8.653775,-83.180544,49,,-1,America/Costa_Rica,1
5390,MRGP,,Guapiles,,10.217194,-83.797003,883,,-1,America/Costa_Rica,1
5400,MRLB,LIR,Liberia,Daniel Oduber,10.59301459,-85.54554453,269,,0,America/Costa_Rica,1
5401,MRLC,,Los Chiles,,11.035277,-84.706108,131,,-1,America/Costa_Rica,1
5407,MRLM,LIO,Limon,,9.95789914,-83.02202925,7,,-1,America/Costa_Rica,1
5422,MRNS,NOB,Nosara,,9.97649,-85.653,33,,0,America/Costa_Rica,1
5423,MROC,SJO,San Jose,Juan Santamaria,9.9939031,-84.20885608,3022,,-1,America/Costa_Rica,1
5427,MRPD,,Pandora,,9.732169,-82.983214,98,,-1,America/Costa_Rica,1
5430,MRPJ,PJM,Puerto Jimenez,,8.53333,-83.3,7,,-1,America/Costa_Rica,1
5432,MRPM,PMZ,Palmar Sur,,8.951025,-83.468583,49,,-1,America/Costa_Rica,1
5437,MRPV,SYQ,San Jose,Tobias Bolanos,9.95714011,-84.13956038,3287,,-1,America/Costa_Rica,1
5438,MRQP,XQP,Quepos,La Managua,9.443164,-84.129772,85,,-1,America/Costa_Rica,1
5446,MRSG,,Santa Clara De Guapiles,,10.288278,-83.713519,262,,-1,America/Costa_Rica,1
5456,MRSV,,San Vito De Jaba,,8.826111,-82.958885,3228,,-1,America/Costa_Rica,1
5462,MRTR,TMU,Nicoya,Tambor,9.73852,-85.0138,33,,0,America/Costa_Rica,1
5465,MSLP,SAL,San Salvador,El Salvador International,13.44093797,-89.05575162,101,127.6,1,America/El_Salvador,1
5466,MSSS,,San Salvador,Ilopango,13.69166667,-89.12555556,2018,,1,America/El_Salvador,1
5467,MTCA,,Les Cayes,Antoine-Simon,18.27110278,-73.78828889,203,,-9,America/Port-au-Prince,1
5468,MTCH,CAP,Cap Haitien,,19.73333333,-72.195,10,,-10,America/Port-au-Prince,1
5469,MTJA,,Jacmel,,18.24108333,-72.5185,167,,-9,America/Port-au-Prince,1
5470,MTJE,JEE,Jeremie,,18.66305556,-74.17027778,147,,-9,America/Port-au-Prince,1
5471,MTPP,PAP,Port-Au-Prince,Toussaint Louverture,18.58,-72.29333333,122,,-10,America/Port-au-Prince,1
5472,MTPX,PAX,Port-De-Paix,,19.93361111,-72.84861111,9,,-10,America/Port-au-Prince,1
5475,MUBA,BCA,Baracoa,Gustavo Rizo,20.36527778,-74.50611111,26,,-9,America/Havana,1
5479,MUBY,BYM,Bayamo,Carlos M. De Cespedes,20.39638889,-76.62138889,203,,-7,America/Havana,1
5480,MUCA,AVI,Ciego De Avila,Maximo Gomez,22.02694444,-78.78944444,335,,-6,America/Havana,1
5482,MUCC,,Cayo Coco,Jardines Del Rey,22.46111111,-78.32861111,13,,-7,America/Havana,1
5484,MUCF,CFG,Cienfuegos,Jaime Gonzalez,22.15,-80.41416667,102,,-5,America/Havana,1
5485,MUCL,CYO,Cayo Largo Del Sur,Vilo Acuna,21.61611111,-81.54555556,10,,-4,America/Havana,1
5486,MUCM,CMW,Camaguey,Ignacio Agramonte,21.42027778,-77.8475,413,,-7,America/Havana,1
5489,MUCU,SCU,Santiago De Cuba,Antonio Maceo,19.97,-75.83555556,249,,-8,America/Havana,1
5493,MUFL,,Florida,,21.499722,-78.202778,197,,-7,America/Havana,1
5494,MUGM,,Guantanamo Bay,Leeward Point Field,19.906458,-75.207056,56,,-8,America/Havana,1
5496,MUGT,GAO,Guantanamo,Mariana Grajales,20.08527778,-75.15833333,56,,-8,America/Havana,1
5497,MUHA,HAV,La Habana,Jose Marti,22.98916667,-82.40916667,210,132.5,-4,America/Havana,1
5498,MUHG,HOG,Holguin,Frank Pais,20.78555556,-76.315,361,,-8,America/Havana,1
5502,MULM,LCL,La Coloma,,22.336261,-83.642111,131,,-3,America/Havana,1
5508,MUMO,MOA,Moa,Orestes Acosta,20.65388889,-74.92222222,16,,-8,America/Havana,1
5510,MUMZ,MZO,Manzanillo,Sierra Maestra,20.28888889,-77.08666667,112,,-7,America/Havana,1
5513,MUNG,GER,Nueva Gerona,Rafael Cabrera,21.83472222,-82.78388889,79,,-4,America/Havana,1
5516,MUPB,,La Habana,Playa Baracoa,23.03277778,-82.57944444,102,,-4,America/Havana,1
5519,MUPR,,Pinar Del Rio,,22.421356,-83.678428,131,,-3,America/Havana,1
5522,MUSA,,San Antonio De Los Banos,,22.871529,-82.509308,164,,-4,America/Havana,1
5523,MUSC,SNU,Santa Clara,Abel Santamaria,22.49222222,-79.94361111,338,,-6,America/Havana,1
5527,MUSL,,Santa Lucia,,21.509453,-77.020375,13,,-7,America/Havana,1
5530,MUSS,,Sancti Spiritus,,21.969969,-79.442692,295,,-6,America/Havana,1
5531,MUTD,TND,Trinidad,Alberto Delgado,21.78833333,-79.99722222,125,,-5,America/Havana,1
5534,MUVR,VRA,Varadero,Juan Gualberto Gomez,23.03444444,-81.43527778,210,,-5,America/Havana,1
5535,MUVT,VTU,Las Tunas,Hermanos Ameijeiras,20.98777778,-76.93583333,328,,-7,America/Havana,1
5536,MWCB,CYB,Cayman Brac,Gerrard-Smith International,19.68698333,-79.88280556,4,,-5,America/Cayman,1
5539,MWCR,GCM,George Town,Owen Roberts International,19.29243611,-81.35918889,8,132.35,-4,America/Cayman,1
5540,MYAB,,Mangrove Cay,Clarence A Bain,24.28374722,-77.6829,19,,-7,America/Nassau,1
5541,MYAF,ASD,Fresh Creek,,24.70040556,-77.79958889,5,,-7,America/Nassau,1
5543,MYAK,COX,Congo Town,,24.15041667,-77.58288611,15,,-7,America/Nassau,1
5544,MYAM,MHH,Marsh Harbour,Marsh Harbour Intl,26.51012778,-77.08511667,8,,-8,America/Nassau,1
5545,MYAN,SAQ,Nicholls Town,San Andros,25.05039444,-78.04961667,5,,-7,America/Nassau,1
5547,MYAP,AXP,Spring Point,,22.45045556,-73.96599167,11,,-8,America/Grand_Turk,1
5548,MYAS,,Sandy Point,,26.00036944,-77.39959167,8,,-7,America/Nassau,1
5549,MYAT,TCB,Treasure Cay,,26.74534167,-77.39127222,10,,-8,America/Nassau,1
5552,MYBG,,Bullocks Harbour,Great Harbour Cay,25.750375,-77.84961944,18,,-7,America/Nassau,1
5554,MYBS,BIM,North Bimini,South Bimini,25.69997778,-79.26513611,8,,-7,America/Nassau,1
5558,MYCA,ATC,Arthurs Town,,24.63373889,-75.66610278,18,,-8,America/Nassau,1
5559,MYCB,CAT,New Bight,,24.31533889,-75.45246667,13,,-9,America/Nassau,1
5561,MYCI,CRI,Colonel Hill,,22.75045,-74.14927778,5,,-8,America/Grand_Turk,1
5566,MYEF,GGT,George Town,Exuma Intl,23.56263056,-75.87795833,9,,-8,America/Nassau,1
5568,MYEH,ELH,North Eleuthera,,25.47563333,-76.68136667,17,,-8,America/Nassau,1
5570,MYEM,GHB,Governors Harbour,,25.28470556,-76.33101111,26,,-8,America/Nassau,1
5572,MYER,RSD,Rock Sound,,24.89170278,-76.17777778,10,,-8,America/Nassau,1
5573,MYES,,Staniel Cay,,24.16708333,-76.48280833,5,,-8,America/Nassau,1
5576,MYGF,FPO,Freeport,Grand Bahama Intl,26.55868611,-78.69555278,7,,-7,America/Nassau,1
5579,MYIG,IGA,Matthew Town,,20.975,-73.66685278,17,,-9,America/Grand_Turk,1
5580,MYLD,LGI,Deadmans Cay,,23.17888889,-75.09416667,9,,-8,America/Nassau,1
5582,MYLS,SML,Stella Maris,,23.58333333,-75.26666667,10,,-8,America/Nassau,1
5583,MYMM,MYG,Abrahams Bay,Mayaguana,22.38379167,-73.03253611,11,,-8,America/Grand_Turk,1
5584,MYNN,NAS,Nassau,Lynden Pindling Intl,25.03895833,-77.46623056,16,118.7,-8,America/Nassau,1
5586,MYRP,,Port Nelson,New Port Nelson,23.68437778,-74.83618611,15,,-9,America/Nassau,1
5587,MYSM,ZSA,Cockburn Town,San Salvador Intl,24.06312778,-74.52365,30,,-9,America/Nassau,1
5588,MZBZ,BZE,Belize City,Philip S.W. Goldson,17.53916667,-88.30833333,15,,0,America/Belize,1
5590,NCAI,AIT,Aitutaki,,-18.830922,-159.764233,14,,13,Pacific/Rarotonga,1
5591,NCAT,AIU,Atiu Island,,-19.9678,-158.119,36,,13,Pacific/Rarotonga,1
5594,NCMR,MOI,Mitiaro Island,,-19.8425,-157.703,25,,13,Pacific/Rarotonga,1
5596,NCPY,PYE,Penrhyn Island,,-9.00667,-158.037,8,,10,Pacific/Rarotonga,1
5597,NCRG,RAR,Avarua,Rarotonga International,-21.202739,-159.805556,19,,14,Pacific/Rarotonga,1
5602,NFCI,ICI,Cicia,,-17.7433,-179.342,13,,12,Pacific/Fiji,1
5606,NFFN,NAN,Nadi,International,-17.755392,177.443378,59,,12,Pacific/Fiji,1
5607,NFFO,PTF,Malolo Lailai Island,,-17.7779,177.197,10,,12,Pacific/Fiji,1
5610,NFKD,KDV,Vunisea,,-19.0581,178.157,6,,13,Pacific/Fiji,1
5611,NFMA,MNF,Mana Island,,-17.6731,177.098,0,,12,Pacific/Fiji,1
5612,NFMO,MFJ,Moala,,-18.5667,179.951,13,,12,Pacific/Fiji,1
5613,NFNA,SUV,Suva,Nausori International,-18.043267,178.559228,17,,12,Pacific/Fiji,1
5614,NFNB,LEV,Bureta,Levuka Airfield,-17.711111,178.758611,11,,12,Pacific/Fiji,1
5616,NFNG,NGI,Ngau,,-18.1156,179.34,50,,12,Pacific/Fiji,1
5618,NFNK,LKB,Lakeba Island,,-18.1992,-178.817,280,,12,Pacific/Fiji,1
5619,NFNL,LBS,Labasa,,-16.466749,179.33986,44,,12,Pacific/Fiji,1
5620,NFNM,TVU,Matei,,-16.6906,-179.877,60,,12,Pacific/Fiji,1
5621,NFNO,KXF,Koro Island,,-17.3458,179.422,358,,12,Pacific/Fiji,1
5622,NFNR,RTA,Rotuma,,-12.4825,177.071,22,,11,Pacific/Fiji,1
5623,NFNS,SVU,Savusavu,,-16.8028,179.341,17,,12,Pacific/Fiji,1
5630,NFTE,EUA,Eua,Kaufana,-21.3783,-174.958,325,,13,Pacific/Tongatapu,1
5631,NFTF,TBU,Tongatapu,Fua'amotu International,-21.241214,-175.149644,126,,13,Pacific/Tongatapu,1
5632,NFTL,HPA,Lifuka,Salote Pilolevu,-19.777,-174.341,31,,13,Pacific/Tongatapu,1
5634,NFTO,NFO,Angaha,Mata'aho,-15.5708,-175.633,160,,12,Pacific/Tongatapu,1
5637,NFTV,VAV,Vava'u,Lupepau'u,-18.585336,-173.961717,236,,13,Pacific/Tongatapu,1
5639,NFVB,VBV,Vanua Balavu,,-17.269,-178.976,76,,12,Pacific/Fiji,1
5644,NGFU,FUN,Funafuti,International,-8.525,179.196389,9,,10,Pacific/Funafuti,1
5650,NGTA,TRW,Tarawa,Bonriki International,1.38163611,173.14703611,9,,9,Pacific/Tarawa,1
5659,NIUE,IUE,Alofi,Niue International,-19.08002778,-169.92563889,209,,13,Pacific/Niue,1
5660,NLWF,FUT,Futuna,Pointe Vele,-14.31138889,-178.06611111,20,,12,Pacific/Wallis,1
5661,NLWW,WLS,Wallis,Hihifo,-13.23833333,-176.19888889,79,,11,Pacific/Wallis,1
5664,NSFA,APW,Apia,Faleolo International,-13.829969,-172.008336,58,,11,Pacific/Apia,1
5665,NSFI,FGI,Apia,Fagali'i,-13.84861111,-171.7408333,25,,11,Pacific/Apia,1
5666,NSMA,MXS,Savai'i Island,Maota,-13.742222,-172.257778,0,,11,Pacific/Apia,1
5667,NSTU,PPG,Pago Pago,Pago Pago Intl,-14.33166,-170.71150306,32,,12,Pacific/Pago_Pago,1
5668,NTAR,RUR,Rurutu,,-22.43083333,-151.36777778,18,,14,Pacific/Tahiti,1
5669,NTAT,TUB,Tubuai,Mataura,-23.36666667,-149.52666667,17,,15,Pacific/Tahiti,1
5670,NTGA,AAA,Anaa,,-17.355,-145.50833333,21,,13,Pacific/Tahiti,1
5671,NTGB,,Fangatau,,-15.82,-140.88583333,9,,12,Pacific/Tahiti,1
5672,NTGC,TIH,Tikehau,,-15.12027778,-148.23361111,12,,12,Pacific/Tahiti,1
5673,NTGD,APK,Apataki,,-15.57361111,-146.415,14,,12,Pacific/Tahiti,1
5674,NTGE,REA,Reao,,-18.46333333,-136.44305556,12,,13,Pacific/Tahiti,1
5675,NTGF,FAV,Fakarava,,-16.0525,-145.65305556,16,,12,Pacific/Tahiti,1
5676,NTGH,,Hikueru,,-17.54777778,-142.61305556,12,,13,Pacific/Tahiti,1
5677,NTGI,XMH,Manihi,,-14.4375,-146.07083333,14,,12,Pacific/Tahiti,1
5678,NTGJ,GMR,Totegegie,,-23.08333333,-134.88333333,7,,14,Pacific/Gambier,1
5679,NTGK,KKR,Kaukura,,-15.6675,-146.88694444,11,,12,Pacific/Tahiti,1
5680,NTGM,MKP,Makemo,,-16.58888889,-143.65361111,3,,13,Pacific/Tahiti,1
5681,NTGN,,Napuka,,-14.17694444,-141.26722222,7,,12,Pacific/Tahiti,1
5682,NTGO,,Tatakoto,,-17.35527778,-138.445,17,,13,Pacific/Tahiti,1
5683,NTGP,PKP,Puka,,-14.81,-138.81111111,13,,12,Pacific/Tahiti,1
